									
									
	21	1997-07-20	A	Colorado	4-2	W	12-9	Damian (Santel, Kreis) 31; Peinado (Suarez, Sutter) 46; Damian (pk) 63; Washington (Flores) 73	Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Jorge Rodriguez (Jorge Flores 69), Mark Santel, Jason Kreis, Alain Sutter, Ted Eck, Damian (Daniel Peinado 65), Dante Washington (Temoc Suarez 75) 
	OC-3rd	1997-07-23	A	New Orleans	3-0	W		Kreis (Suarez) 39; Santel (unassisted) 70; Elliott (Washington) 74	Garth Lagerway, Brandon Pollard, Richard Farrer (Juan Sastoque 74), Joey Martinez, Jorge Flores, Mark Santel, Jason Kreis, Temoc Suarez (Jorge Rodriguez 65), Ted Eck, Gerell Elliott, Dante Washington (Dan Stebbins 77)
	22	1997-07-25	H	Los Angeles	0-3	L	12-10		Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Jorge Rodriguez (Gerell Elliott 69), Mark Santel, Jason Kreis, Daniel Peinado (Ted Eck 63), Alain Sutter (Jorge Flores 71), Damian, Dante Washington
	23	1997-08-02	H	Kansas City	1-2	L	12-11	Elliott (Sutter) 75 	Mark Dodd, Joey Martinez, Brandon Pollard, Tom Soehn, Jorge Rodriguez (Daniel Peinado 78), Mark Santel (Temoc Suarez 72), Jason Kreis, Alain Sutter, Ted Eck (Jorge Flores 72), Damian (sent off 80), Gerell Elliott 
	OC-QF	1997-08-10	A	Chicago Stingers	4-1	W		Damian (Sutter) 41; Washington (Damian, Sutter) 43; Eck (Santel) 69; Eck (Flores) 84	Mark Dodd, Joey Martinez (Wade Webber 74), Tom Soehn, Brandon Pollard, Alain Sutter (Mark Santel), Jorge Flores, Ted Eck, Temoc Suarez, Gerell Elliott, Dante Washington, Damian (Juan Sastoque 77)
	24	1997-08-15	A	Tampa Bay	1-2	L	12-12	Kreis (Elliott, Rodriguez) 88 	Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Mark Santel (Temoc Suarez 65), Jorge Flores (Jorge Rodriguez 46), Jason Kreis, Alain Sutter, Ted Eck (Daniel Peinado 65), Gerell Elliott, Dante Washington 
	25	1997-08-23	H	MetroStars	1-2	L	12-13	Damian (pk) 58	Mark Dodd, Joey Martinez, Brandon Pollard, Tom Soehn, Jorge Rodriguez (Gerell Elliott 74), Mark Santel, Jorge Flores (Ted Eck 59), Jason Kreis, Alain Sutter, Damian (sent off 74), Dante Washington 
	26	1997-08-31	H	Colorado	4-1	W	13-13	Kreis (pk) 31; Washington (Kreis) 35; Washington (Peinado) 67; Kreis (unassisted) 76	Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Richard Farrer (Mark Santel 73), Jorge Rodriguez, Daniel Peinado, Temoc Suarez, Alain Sutter (Jason Kreis 21), Ted Eck (Tom Soehn 70), Dante Washington
	OC-SF	1997-09-02	A	MetroStars	2-1	W		Damian (Kreis) 17; Flores (Webber) 103	Garth Lagerwey, Tom Soehn, Wade Webber, Brandon Pollard, Jorge Rodriguez, Jason Kreis, Daniel Peinado (Ted Eck 55), Jorge Flores, Bryan Haynes (Richard Farrer 46), Gerell Elliott (Dante Washington 63), Damian.
	27	1997-09-06	H	Columbus	3-0	W	14-13	Rodriguez (Damian) 66; Washington (Sutter) 74; Webber (Elliott, Sutter) 76	Mark Dodd, Joey Martinez, Brandon Pollard, Wade Webber, Richard Farrer, Jorge Rodriguez, Daniel Peinado, Alain Sutter, Ted Eck (Jason Kreis 64), Damian (Gerell Elliott 68), Dante Washington (Tom Soehn 74)
