									
									
	21	2002-07-31	H	Columbus	2-3	L	9-10-2	Faria (Williams, Diallo) 3; Diallo (Chronopoulos, Williams) 55	Tim Howard, Mike Petke (Byron Alvarez 81), Ted Chronopoulos, Steve Jolley, Craig Ziadie, Joe Addo (sent off 45), Ross Paule, Andy Williams, Mark Lisi (Dustin Sheppard 75), Mamadou Diallo, Rodrigo Faria
	OC-QF	2002-08-07	H	Columbus	1-2	L		Faria (pk) 49	Paul Grafer, Mike Petke, Craig Ziadie, Steve Jolley, Ted Chromopoulos (Martin Klinger 85), Mark Lisi (Dustin Sheppard 70), Ross Paule, Jeff Moore, Andy Williams, Byron Alvarez, Rodrigo Faria
	22	2002-08-17	H	Dallas	1-3	L	9-11-2	Paule (Davis, Faria) 48	Tim Howard, Ted Chronopoulos, Steve Jolley, Mike Petke, Craig Ziadie (Nelson Akwari 88), Andy Williams, Ross Paule, Jeff Moore, Clint Mathis (Mark Lisi 67), Rodrigo Faria, Brad Davis (Mamadou Diallo 71)
	23	2002-08-25	H	DC United	1-0	W	10-11-2	Mathis (Faria, Williams) 92+	Tim Howard, Ted Chronopoulos (Nelson Akwari 73), Steve Jolley, Mike Petke, Craig Ziadie, Ross Paule, Jeff Moore, Andy Williams, Clint Mathis, Mamadou Diallo (Brad Davis 75), Rodrigo Faria
	24	2002-08-31	A	Los Angeles	0-3	L	10-12-2		Tim Howard, Craig Ziadie (sent off 62), Mike Petke, Steve Jolley, Nelson Akwari, Ross Paule, Jeff Moore (Mark Lisi 83), Clint Mathis, Andy Williams, Mamadou Diallo (Brad Davis 33), Rodrigo Faria
	25	2002-09-05	A	Dallas	3-1	W	11-12-2	Mathis (Davis, Williams) 2; Faria (Moore) 62; Faria (Diallo, Williams) 73	Tim Howard, Ted Chronopoulos, Mike Petke, Nelson Akwari, Steve Jolley, Ross Paule, Jeff Moore, Andy Williams, Clint Mathis (Mamadou Diallo 60), Brad Davis, Rodrigo Faria (Tab Ramos 85)
	26	2002-09-12	H	DC United	0-1	L	11-13-2		Tim Howard, Craig Ziadie, Mike Petke, Steve Jolley, Ted Chronopoulos (Nelson Akwari 62), Tab Ramos, Jeff Moore (Mamadou Diallo 74), Ross Paule (Brad Davis 87), Andy Williams, Clint Mathis, Rodrigo Faria
	27	2002-09-14	A	DC United	1-2	L	11-14-2	Faria (unassisted) 6	Tim Howard (sent off 93+), Craig Ziadie, Steve Jolley, Mike Petke, Nelson Akwari, Ross Paule (Paul Grafer 97+), Tab Ramos (Andy Williams 67), Clint Mathis (sent off 30), Brad Davis, Rodrigo Faria (Ted Chronopoulos 60), Mamadou Diallo (Mark Lisi 74)
	28	2002-09-21	A	New England	0-3	L	11-15-2		Paul Grafer, Mike Petke (Nelson Akwari 82), Craig Ziadie, Steve Jolley, Ted Chronopoulos (Brad Davis 67), Mark Lisi (Marcelo Balboa 85), Ross Paule, Andy Williams, Tab Ramos, Rodrigo Faria, Mamadou Diallo
	1	2003-04-12	H	Columbus	0-1	L	0-1-0		Tim Howard, Craig Ziadie, Eddie Pope, Steve Jolley, Jacob LeBlanc, Ricardo Clark, Clint Mathis, Richie Williams, Joey DiGiamarino, Mike Magee (John Wolyniec 76), Jaime Moreno
	2	2003-04-19	H	Los Angeles	1-1	D	0-1-1	Moreno (42 pen)	Tim Howard, Eddie Pope, Joey DiGiamarino, Steve Jolley, Chris Leitch, Ricardo Clark, Amado Guevara, Clint Mathis (John Wolyniec 85), Richie Williams, Mike Magee (Craig Ziadie 47), Jaime Moreno.
	3	2003-04-26	A	Columbus	1-0	W	1-1-1	Magee (59)	Tim Howard, Chris Leitch, Steve Jolley, Eddie Pope, Craig Ziadie, Ricardo Clark, Clint Mathis, Richie Williams, John Wolyniec, Joey DiGiamarino, Jaime Moreno (Mike Magee 22) (Jacob LeBlanc 86).
	4	2003-05-03	H	Colorado	2-1	W	2-1-1	Mathis (51); Ziadie (62)	Tim Howard, Chris Leitch (Mark Lisi 30), Steve Jolley, Eddie Pope, Craig Ziadie, Ricardo Clark, Amado Guevara (Tim Regan 89), Joey DiGiamarino, Richie Williams, Clint Mathis, John Wolyniec (Mike Magee 70).
	5	2003-05-10	H	DC United	1-0	W	3-1-1	Mathis (42)	Tim Howard, Craig Ziadie, Steve Jolley, Eddie Pope, Joey DiGiamarino, Ricardo Clark, Amado Guevara (Kenny Arena 89), Clint Mathis (Tim Regan 89), Richie Williams, Mark Lisi, Mike Magee (John Wolyniec 85).
	6	2003-05-17	A	Colorado	2-0	W	4-1-1	Mathis (51); Magee (60)	Tim Howard, Craig Ziadie, Steve Jolley, Eddie Pope, Joey DiGiamarino (sent off 81), Amado Guevara (John Wolyniec 87), Ricardo Clark, Richie Williams (Tim Regan 28), Mark Lisi, Mike Magee (Kenny Arena 84), Clint Mathis.
	7	2003-05-24	H	Dallas	2-1	W	5-1-1	Mathis (60); Jolley (84)	Tim Howard, Craig Ziadie, Steve Jolley, Eddie Pope, Tim Regan, Jose Galvan (Jacob LeBlanc 80), Ricardo Clark, Amado Guevara, Mark Lisi, Mike Magee (Kenny Arena 89), Clint Mathis.
	8	2003-05-31	A	Columbus	1-1	D	5-1-2	Mathis (64 pen)	Tim Howard, Craig Ziadie, Steve Jolley, Eddie Pope (Kenny Arena 45), Joey DiGiamarino, Ricardo Clark, Amado Guevara, Richie Williams, Mark Lisi (Jose Galvan 58), Clint Mathis, Mike Magee (John Wolyniec 90)
	9	2003-06-07	A	Kansas City	1-2	L	5-2-2	Magee (17)	Tim Howard, Craig Ziadie, Kenny Arena, Steve Jolley, Tim Regan, Ricardo Clark, Amado Guevara, Richie Williams, Jose Galvan (Mark Lisi 61), Clint Mathis, Mike Magee.
	10	2003-06-14	H	Chicago	2-3	L	5-3-2	LeBlanc (82); Guevara (90 pen)	Paul Grafer, Craig Ziadie, Kenny Arena (Juan Forchetti 71), Steve Jolley, Joey DiGiamarino, Ricardo Clark, Amado Guevara, Richie Williams, Mark Lisi (Jose Galvan 59), Eddie Gaven (Jacob LeBlanc 77), Mike Magee.
	11	2003-06-21	H	Los Angeles	1-0	W	6-3-2	Magee (65)	Paul Grafer, Craig Ziadie, Juan Forchetti, Steve Jolley, Joey DiGiamarino (Tim Regan 20), Ricardo Clark, Amado Guevara, Richie Williams, Mark Lisi (Jacob LeBlanc 85), Mike Magee, John Wolyniec (Jaime Moreno 78).
	12	2003-06-28	A	Chicago	1-2	L	6-4-2	Clark (60)	Tim Howard, Craig Ziadie, Kenny Arena, Juan Forchetti, Tim Regan (Edgar Bartolomeu 60), Ricardo Clark, Amado Guevara, Richie Williams, Mark Lisi, Mike Magee, Clint Mathis (Jaime Moreno 90).
	13	2003-07-02	H	San Jose	4-4	D	6-4-3	Guevara (7); Magee (36); Mathis (43); Mathis (90)	Tim Howard, Kenny Arena, Craig Ziadie, Juan Forchetti, Edgar Bartolomeu, Ricardo Clark, Richie Williams, Amado Guevara, Mark Lisi (Eddie Gaven 107+), Mike Magee (Jaime Moreno 71), Clint Mathis.
	14	2003-07-05	A	DC United	3-2	W	7-4-3	Moreno (20); Clark (26); Gaven (99)	Tim Howard, Craig Ziadie, Kenny Arena (sent off 35), Juan Forchetti, Edgar Bartolomeu (Tim Regan 76), Ricardo Clark, Amado Guevara, Richie Williams, Mark Lisi (Eddie Gaven 90), Mike Magee (Chris Leitch 41), Jaime Moreno (John Wolyniec 53).
	15	2003-07-12	A	New England	3-3	D	7-4-4	Wolyniec (66); own goal (73); Clark (76)	Tim Howard, Chris Leitch (Tim Regan 96), Joseph Addo, Edgar Bartolomeu, Juan Forchetti, Richie Williams, Mark Lisi, Ricardo Clark (Jose Galvan 90), Amado Guevara, Jaime Moreno (John Wolyniec 63), Mike Magee.
	OC-3rd	2003-07-16	A	Mid-Michigan	4-0	W		Guevara (unassisted) 5; Wolyniec (Bartolomeu) 83; Nugent (Lisi) 87; Galvan (unassisted) 88	Jonny Walker, Chris Leitch, Joseph Addo, Edgar Bartolomeu, Juan Forchetti (Tim Regan 90), Richie Williams, Mark Lisi, Ricardo Clark (Jose Galvan 45), Amado Guevara (Jacob LeBlanc 84), John Wolyniec, Mike Magee (Mike Nugent 84)
	16	2003-07-19	A	Dallas	2-1	W	8-4-4	Magee (84); Wolyniec (95)	Jonny Walker, Chris Leitch, Joseph Addo, Juan Forchetti, Edgar Bartolomeu (Tim Regan 90), Ricardo Clark, Amado Guevara, Richie Williams, Mark Lisi (Jose Galvan 80), Jaime Moreno (Mike Magee 63), John Wolyniec.
	17	2003-07-26	A	Colorado	0-1	L	8-5-4		Jonny Walker, Edgar Bartolomeu, Craig Ziadie, Joseph Addo, Eddie Pope (Steve Jolley 46), Richie Williams, Mark Lisi (Jaime Moreno 69), Ricardo Clark, Amado Guevara (sent off 28), Mike Magee, John Wolyniec (Eddie Gaven 78).
	OC-4th	2003-08-06	A	Columbus	4-3	W		own goal (Maisonneuve) 24; Jolley (Williams) 54; Pope (Wolyniec) 77; Pope (Guevara) 86	Jonny Walker, Edgar Bartolomeu (John Wolyniec 73), Steve Jolley, Eddie Pope, Craig Ziadie, Richie Williams, Mark Lisi (Tim Regan 82), Ricardo Clark, Amado Guevara, Clint Mathis, Jaime Moreno(Mike Magee 65)
	18	2003-08-09	A	Chicago	1-1	D	8-5-5	Jolley (86)	Jonny Walker, Craig Ziadie, Steve Jolley, Eddie Pope, Edgar Bartolomeu (Chris Leitch 85), Ricardo Clark, Clint Mathis, Richie Williams (Tim Regan 85), Mark Lisi, Mike Magee, Jaime Moreno (John Wolyniec 60).
	19	2003-08-13	H	Kansas City	0-0	D	8-5-6		Jonny Walker, Craig Ziadie, Steve Jolley, Eddie Pope, Edgar Bartolomeu (Joey DiGiamarino 63), Ricardo Clark, Mark Lisi (Jose Galvan 93), Richie Williams, Amado Guevara, Mike Magee (John Wolyniec 52), Clint Mathis.
	20	2003-08-16	A	Los Angeles	1-1	D	8-5-7	Wolyniec (86)	Jonny Walker, Craig Ziadie, Steve Jolley, Eddie Pope, Joey DiGiamarino (Chris Leitch 90), Richie Williams (Mike Magee 71), Mark Lisi, Ricardo Clark, Amado Guevara (Jose Galvan 85), Clint Mathis, John Wolyniec.
	21	2003-08-24	H	Chicago	1-2	L	8-6-7	Wolyniec (28)	Jonny Walker, Craig Ziadie, Steve Jolley, Eddie Pope, Joey DiGiamarino, Ricardo Clark, Amado Guevara, Mark Lisi, Richie Williams, Clint Mathis, John Wolyniec (Mike Magee 77).
	OC-QF	2003-08-27	H	New England	2-1	W		Mathis (Guevara) 29; Guevara (Pope, Magee) 116+	Jonny Walker, Craig Ziadie, Steve Jolley, Eddie Pope, Joey DiGiamarino, Ricardo Clark, Amado Guevara, Mark Lisi (Mike Magee 70), Richie Williams, Clint Mathis, John Wolyniec (Eddie Gaven 77).
	22	2003-09-06	A	Kansas City	2-1	W	9-6-7	Mathis (45); Mathis (59)	Jonny Walker, Chris Leitch, Steve Jolley, Eddie Pope, Joey DiGiamarino, Amado Guevara (Eddie Gaven 92+), Mark Lisi (Juan Forchetti 86), Ricardo Clark, Richie Williams, Clint Mathis (Mike Magee 77), John Wolyniec.
	23	2003-09-13	H	New England	1-2	L	9-7-7	Jolley (81)	Jonny Walker, Craig Ziadie (Chris Leitch 80), Steve Jolley, Eddie Pope, Joey DiGiamarino, Eddie Gaven, Richie Williams, Ricardo Clark (Jacob LeBlanc 77), Clint Mathis, Amado Guevara, John Wolyniec (Mike Magee 63).
	24	2003-09-20	H	Columbus	1-0	W	10-7-7	Wolyniec (99)	Jonny Walker, Joseph Addo, Steve Jolley, Eddie Pope, Ricardo Clark, Amado Guevara, Mark Lisi (Eddie Gaven 65), Richie Williams, Joey DiGiamarino, Mike Magee (Andrzej Juskowiak 51), Clint Mathis (John Wolyniec 93).
	25	2003-09-25	H	DC United	0-2	L	10-8-7		Jonny Walker, Eddie Pope, Joseph Addo, Steve Jolley, Ricardo Clark, Amado Guevara, Mark Lisi (Andrzej Juskowiak 57), Richie Williams, Joey DiGiamarino (Edgar Bartolomeu 63), Mike Magee (John Wolyniec 46), Clint Mathis.
	26	2003-09-28	A	DC United	1-1	D	10-8-8	Magee (90)	Jonny Walker, Joseph Addo (Mike Magee 80), Chris Leitch, Eddie Pope, Steve Jolley, Ricardo Clark (Mark Lisi 85), Edgar Bartolomeu, Eddie Gaven, Richie Williams, Clint Mathis (sent off 87), John Wolyniec (Andrzej Juskowiak 70).
	OC-SF	2003-10-01	H	DC United	3-2	W		Guevara (Bartolomeu) 20; Guevara (unassisted) 43; Wolyniec (Clark) 88	Jonny Walker, Chris Leitch, Steve Jolley, Eddie Pope, Edgar Bartolomeu, Ricardo Clark, Eddie Gaven, Richie Williams, Amado Guevara, Andrzej Juskowiak (Mike Magee 78), John Wolyniec.
	27	2003-10-05	A	San Jose	2-0	W	11-8-8	Guevara (30); Jolley (90)	Jonny Walker, Chris Leitch, Steve Jolley, Eddie Pope, Edgar Bartolomeu, Ricardo Clark, Eddie Gaven, Tim Regan, Amado Guevara (Jose Galvan 90), Mike Magee (Craig Ziadie 85), John Wolyniec.
	28	2003-10-11	H	Dallas	0-0	D	11-8-9		Jonny Walker, Chris Leitch, Steve Jolley, Eddie Pope (Joseph Addo 46), Edgar Bartolomeu, Richie Williams (Mike Magee 85), Eddie Gaven, Tim Regan, Amado Guevara, Clint Mathis, John Wolyniec (Andrzej Juskowiak 69).
	OC-F	2003-10-15	H	Chicago	0-1	L			Jonny Walker, Chris Leitch, Steve Jolley, Eddie Pope, Edgar Bartolomeu, Richie Williams (Mark Lisi 78), Ricardo Clark, Amado Guevara, Eddie Gaven, Andrzej Juskowiak (John Wolyniec 69), Clint Mathis (Mike Magee 76)
	29	2003-10-18	H	New England	1-2	L	11-9-9	Juskowiak (75)	Jonny Walker, Chris Leitch, Juan Forchetti (Mike Magee 83), Steve Jolley, Joey DiGiamarino, Ricardo Clark, Clint Mathis, Tim Regan (Mark Lisi 46), Amado Guevara, Eddie Gaven, John Wolyniec (Andrzej Juskowiak 72).
	30	2003-10-25	A	New England	2-5	L	11-10-9	Lisi (58 pen); LeBlanc (69)	Paul Grafer, Edgar Bartolomeu (Joey DiGiamarino 46), Joseph Addo, Juan Forchetti, Craig Ziadie, Eddie Gaven (Kenny Arena 85), Jacob LeBlanc, Mark Lisi, Tim Regan, Mike Nugent, John Wolyniec (Chris Leitch 71).
	P-QF	2003-11-01	H	New England	0-2	L			Jonny Walker, Steve Jolley, Eddie Pope, Craig Ziadie (Eddie Gaven 46), Chris Leitch, Ricardo Clark, Amado Guevara, Mark Lisi, Joey DiGiamarino (Edgar Bartolomeu 71), Andrzej Juskowiak (Mike Magee 60), Clint Mathis.
	P-QF	2003-11-09	A	New England	1-1	D		Guevara 1 (penalty kick) 46+	Jonny Walker, Steve Jolley, Chris Leitch (Jacob LeBlanc 77), Eddie Pope, Eddie Gaven, Amado Guevara, Clint Mathis, Richie Williams (Mark Lisi 46), Ricardo Clark, Mike Magee (Mike Nugent 56), John Wolyniec.
	1	2004-04-03	A	Columbus	3-1	W	1-0-0	Magee (40); Wolyniec (52); Guevara (88)	Jonny Walker, Chris Leitch, Tenywa Bonseu, Jeff Parke, Craig Ziadie, Joselito Vaca, Amado Guevara, Mark Lisi (Ricardo Clark 66), Eddie Gaven, Mike Magee (Fabian Taylor 64), John Wolyniec.
	2	2004-04-17	H	DC United	3-2	W	2-0-0	Taylor (50); Taylor (63); Wolyniec (57)	Jonny Walker, Craig Ziadie, Tenywa Bonseu, Eddie Pope (Jeff Parke 66), Chris Leitch, Joselito Vaca, Amado Guevara, Mark Lisi (Ricardo Clark 73), Eddie Gaven, John Wolyniec, Mike Magee (Fabian Taylor 46)
	3	2004-04-25	H	New England	1-1	D	2-0-1	Guevara (14)	Jonny Walker, Craig Ziadie, Jeff Parke, Eddie Pope, Chris Leitch, Joselito Vaca, Ricardo Clark (Mark Lisi 67), Amado Guevara, Eddie Gaven, Sergio Galvan Rey (John Wolyniec 72), Fabian Taylor (Cornell Glen 79).
	4	2004-05-01	A	Chicago	0-3	L	2-1-1		Jonny Walker, Craig Ziadie, Jeff Parke (Tenywa Bonseu 46), Eddie Pope, Chris Leitch, Joselito Vaca (Ricardo Clark 73), Amado Guevara, Mark Lisi, Eddie Gaven, Sergio Galvan Rey (John Wolyniec 60), Fabian Taylor.
	5	2004-05-08	A	San Jose	5-5	D	2-1-2	Glen (6); Glen (90); Vaca (25); Taylor (45); Guevara (64 pen)	Jonny Walker, Craig Ziadie, Tenywa Bonseu, Eddie Pope, Chris Leitch, Joselito Vaca (Sergio Galvan Rey 78), Ricardo Clark (Mark Lisi 85), Amado Guevara, Eddie Gaven, Cornell Glen, Fabian Taylor (John Wolyniec 64)
	6	2004-05-15	H	Chicago	1-1	D	2-1-3	Taylor (13)	Jonny Walker, Tenywa Bonseu, Eddie Pope, Chris Leitch, Tim Regan, Joselito Vaca (Ricardo Clark 81), Amado Guevara, Mark Lisi, Eddie Gaven, Fabian Taylor (John Wolyniec 79), Cornell Glen (Sergio Galvan Rey 63).
	7	2004-05-22	A	New England	1-1	D	2-1-4	Glen (55)	Jonny Walker, Craig Ziadie, Chris Leitch, Jeff Parke, Eddie Pope, Amado Guevara, Mark Lisi, Joselito Vaca, Eddie Gaven (Ricardo Clark 80), Cornell Glen (John Wolyniec 84), Fabian Taylor (Mike Magee 68).
	8	2004-05-30	H	Kansas City	1-0	W	3-1-4	Wolyniec (73)	Jonny Walker, Craig Ziadie, Jeff Parke, Eddie Pope, Chris Leitch, Joselito Vaca (Tim Regan 89), Amado Guevara, Mark Lisi (Ricardo Clark 79), Sergio Galvan Rey (Fabian Taylor 69), John Wolyniec, Eddie Gaven.
	9	2004-06-05	H	Dallas	0-2	L	3-2-4		Jonny Walker, Jeff Parke, Eddie Pope, Chris Leitch, Ricardo Clark, Joselito Vaca, Amado Guevara, Mark Lisi, Eddie Gaven, John Wolyniec (Mike Magee 69), Sergio Galvan Rey (Fabian Taylor 55).
	10	2004-06-12	A	San Jose	1-3	L	3-3-4	Parke (59)	Zach Wells, Ricardo Clark, Kenny Arena, Chris Leitch, Jeff Parke, Joselito Vaca, Gilberto Flores (Tim Regan 67), Mark Lisi (Pablo Brenes 85), Eddie Gaven, Mike Magee, John Wolyniec.
	11	2004-06-19	H	Los Angeles	2-1	W	4-3-4	Arena (42); Magee (90)	Zach Wells, Kenny Arena, Pablo Brenes (Seth Stammler 89), Jeff Parke, Chris Leitch, Tim Regan, Gilberto Flores, Ricardo Clark, Mike Magee, Eddie Gaven, John Wolyniec.
	12	2004-06-23	A	Los Angeles	3-0	W	5-3-4	Guevara (16); Gaven (39); Gaven (43)	Jonny Walker, Chris Leitch, Jeff Parke, Eddie Pope, Tim Regan, Eddie Gaven (Sergio Galvan Rey 79), Ricardo Clark, Amado Guevara, Gilberto Flores, Mike Magee (Pablo Brenes 72), John Wolyniec (Cornell Glen 58).
	13	2004-06-26	A	New England	1-2	L	5-4-4	Guevara (90 pen)	Jonny Walker, Craig Ziadie, Tim Regan (Fabian Taylor 69), Jeff Parke, Ricardo Clark, Gilberto Flores (Pablo Brenes 24), Amado Guevara, Eddie Pope, Eddie Gaven, Mike Magee, John Wolyniec (Sergio Galvan Rey 56).
	14	2004-06-30	H	Colorado	2-3	L	5-5-4	Gaven (23); Galvan Rey (53)	Jonny Walker, Craig Ziadie, Jeff Parke, Eddie Pope, Chris Leitch, Ricardo Clark, Eddie Gaven (Mike Magee 84), Amado Guevara, Joselito Vaca, Sergio Galvan Rey (John Wolyniec 84), Fabian Taylor (Cornell Glen 61).
	15	2004-07-03	A	DC United	2-6	L	5-6-4	Gaven (18); Taylor (63)	Jonny Walker, Tim Regan (Pablo Brenes 46), Jeff Parke, Eddie Pope, Chris Leitch, Joselito Vaca (John Wolyniec 68), Ricardo Clark, Amado Guevara, Eddie Gaven, Sergio Galvan Rey (Fabian Taylor 60), Mike Magee.
	16	2004-07-10	H	San Jose	2-0	W	6-6-4	Wolyniec (63); Guevara (90 pen)	Jonny Walker, Craig Ziadie, Kenny Arena, Jeff Parke, Chris Leitch, Joselito Vaca, Ricardo Clark, Mike Magee (Cornell Glen 89), John Wolyniec, Amado Guevara, Sergio Galvan Rey (Pablo Brenes 76).
	17	2004-07-17	A	Chicago	1-1	D	6-6-5	Guevara (84 pen)	Jonny Walker, Craig Ziadie, Jeff Parke, Eddie Pope, Chris Leitch, Ricardo Clark, Kenny Arena (Joselito Vaca 61), Eddie Gaven, Amado Guevara, John Wolyniec, Cornell Glen (Mike Magee 61).
	OC-4th	2004-07-20	A	Charleston	0-1	L			Zach Wells, Chris Leitch, Eddie Pope, Jeff Parke, Seth Stammler (Sergio Galvan Rey 77), Kenny Arena (Tenywa Bonseu 57), Joselito Vaca, Mike Magee, Eddie Gaven, John Wolyniec, Cornell Glen (Fabian Taylor 62)
	18	2004-07-24	H	Chicago	2-1	W	7-6-5	Guevara (43 pen); Wolyniec (57)	Jonny Walker, Tenywa Bonseu, Jeff Parke, Eddie Pope, Chris Leitch, Joselito Vaca (Tim Regan 86), Eddie Gaven, Amado Guevara, Mike Magee, John Wolyniec, Cornell Glen (Fabian Taylor 85).
	19	2004-07-28	A	Kansas City	2-1	W	8-6-5	Glen (23); Guevara (66)	Jonny Walker, Tenywa Bonseu, Eddie Pope, Jeff Parke, Chris Leitch, Joselito Vaca (Tim Regan 90), Amado Guevara, Mike Magee, Eddie Gaven, Cornell Glen (Sergio Galvan Rey 71), John Wolyniec (Fabian Taylor 79)
	20	2004-08-08	H	Los Angeles	3-0	W	9-6-5	Guevara (36 pen); Gaven (61); Wolyniec (64)	Jonny Walker, Tenywa Bonseu, Jeff Parke, Eddie Pope, Chris Leitch, Joselito Vaca, Amado Guevara (Mark Lisi 86), Mike Magee (Ricardo Clark 82), Eddie Gaven, Cornell Glen, John Wolyniec (Sergio Galvan Rey 86).
	21	2004-08-15	H	Dallas	0-1	L	9-7-5		Jonny Walker, Tenywa Bonseu, Kenny Arena, Jeff Parke, Joselito Vaca, Ricardo Clark (Tim Regan 81), Mike Magee, Eddie Gaven, Chris Leitch, John Wolyniec, Cornell Glen (Sergio Galvan Rey 46).
	22	2004-08-21	A	Colorado	0-1	L	9-8-5		Jonny Walker, Tenywa Bonseu, Kenny Arena (Sergio Galvan Rey 77), Jeff Parke, Chris Leitch, Joselito Vaca, Amado Guevara, Ricardo Clark, Eddie Gaven, Cornell Glen (Fabian Taylor 69), John Wolyniec.
	23	2004-08-29	H	Columbus	1-1	D	9-8-6	Wolyniec (21)	Jonny Walker, Tenywa Bonseu, Jeff Parke, Eddie Pope, Joselito Vaca (Pablo Brenes 20), Amado Guevara (sent off 92+), Mike Magee, Eddie Gaven, Chris Leitch, John Wolyniec (Sergio Galvan Rey 80), Cornell Glen (Fabian Taylor 64)
	24	2004-09-04	A	Kansas City	0-1	L	9-9-6		Jonny Walker, Tenywa Bonseu, Kenny Arena, Jeff Parke, Chris Leitch, Tim Regan, Ricardo Clark, Sergio Galvan Rey (Fabian Taylor 56), Pablo Brenes, Eddie Gaven, John Wolyniec
	25	2004-09-11	H	New England	3-2	W	10-9-6	Magee (31 pen); Gaven (45); Glen (68)	Jonny Walker, Tenywa Bonseu, Jeff Parke, Eddie Pope, Mike Magee, Ricardo Clark, Eddie Gaven, Pablo Brenes, Chris Leitch, John Wolyniec, Fabian Taylor (Cornell Glen 63).
	26	2004-09-18	A	Columbus	2-4	L	10-10-6	Wolyniec (6); Gaven (49)	Jonny Walker, Tenywa Bonseu (Craig Ziadie 39), Jeff Parke, Eddie Pope, Chris Leitch, Eddie Gaven (Sergio Galvan Rey 86), Amado Guevara, Mike Magee, Pablo Brenes, Fabian Taylor (Cornell Glen 54), John Wolyniec.
	27	2004-09-25	A	Dallas	2-0	W	11-10-6	Wolyniec (30); Glen (90)	Jonny Walker, Craig Ziadie, Jeff Parke, Eddie Pope, Chris Leitch, Eddie Gaven (Kenny Arena 92+), Ricardo Clark, Amado Guevara, Gilberto Flores (Cornell Glen 46), Mike Magee (Pablo Brenes 89), John Wolyniec.
	28	2004-10-02	H	DC United	0-1	L	11-11-6		Jonny Walker, Craig Ziadie, Jeff Parke, Eddie Pope, Chris Leitch, Gilberto Flores (Pablo Brenes 69), Ricardo Clark, Amado Guevara, Eddie Gaven, Mike Magee (Cornell Glen 27), John Wolyniec (Fabian Taylor 64).
	29	2004-10-09	H	Columbus	1-1	D	11-11-7	Galvan Rey (71 pen)	Jonny Walker, Tim Regan (Fabian Taylor 66), Kenny Arena, Jeff Parke, Chris Leitch, Gilberto Flores (Joselito Vaca 66), Pablo Brenes, Ricardo Clark, Sergio Galvan Rey, Eddie Gaven, John Wolyniec.
	30	2004-10-17	A	DC United	2-3	L	11-12-7	Wolyniec (14); Clark (50)	Jonny Walker, Jeff Parke, Eddie Pope (Kenny Arena 62), Chris Leitch, Craig Ziadie (sent off 68), Joselito Vaca (Amado Guevara 46), Ricardo Clark, Mike Magee, Eddie Gaven, Sergio Galvan Rey (Pablo Brenes 70), John Wolyniec.
	P-QF	2004-10-23	H	DC United	0-2	L			Jonny Walker, Chris Leitch, Jeff Parke, Eddie Pope, Tim Regan (Joselito Vaca 75), Pablo Brenes (Sergio Galvan Rey 80), Amado Guevara, Ricardo Clark, Eddie Gaven, Cornell Glen (Mark Lisi 80), John Wolyniec.
	P-QF	2004-10-30	A	DC United	0-2	L			Jonny Walker, Craig Ziadie (Mark Lisi 58), Jeff Parke, Eddie Pope, Chris Leitch, Pablo Brenes, Ricardo Clark, Gilberto Flores (Sergio Galvan Rey 30), Eddie Gaven, Amado Guevara, John Wolyniec (Cornell Glen 46).
	1	2005-04-02	H	Real Salt Lake	0-0	D	0-0-1		Zach Wells, Chris Leitch, Carlos Mendes, Jeff Parke, Jeff Agoos, Michael Bradley, Eddie Gaven, Amado Guevara, Mark Lisi, Sergio Galvan Rey (Mike Magee 67), John Wolyniec.
	2	2005-04-16	H	Kansas City	2-2	D	0-0-2	Galvan Rey 1 (Wolyniec 1) 43; Galvan Rey 2 (Wolyniec 2, Djorkaeff 1) 60	Zach Wells, Chris Leitch, Jeff Parke, Carlos Mendes, Jeff Agoos, Michael Bradley, Youri Djorkaeff (Mike Magee 75), Amado Guevara, Mark Lisi (Abbe Ibrahim 87), Sergio Galvan Rey, John Wolyniec.
	3	2005-04-22	H	Chicago	0-1	L	0-1-2		Zach Wells, Chris Leitch, Carlos Mendes, Jeff Parke (Tim Ward 46), Jeff Agoos (Tim Regan 46), Youri Djorkaeff, Michael Bradley, Amado Guevara, Mark Lisi, John Wolyniec, Sergio Galvan Rey (Eddie Gaven 70).
	4	2005-04-30	A	Colorado	3-1	W	1-1-2	Guevara 1 (penalty kick) 23; Guevara 2 (Gaven 1) 26; Guevara 3 (Ibrahim 1) 73	Zach Wells, Carlos Mendes, Tim Regan, Chris Leitch, Michael Bradley, Amado Guevara, Mark Lisi, Tim Ward, Sergio Galvan Rey, Eddie Gaven (Abbe Ibrahim 73), Mike Magee (Gilberto Flores 90).
	5	2005-05-07	H	San Jose	0-1	L	1-2-2		Zach Wells, Chris Leitch, Tim Ward, Carlos Mendes, Tim Regan, Michael Bradley, Mark Lisi, Amado Guevara, Eddie Gaven, Mike Magee (Abbe Ibrahim 61), Sergio Galvan Rey.
	6	2005-05-14	A	Chicago	3-0	W	2-2-2	Guevara 4 (unassisted) 23; Gaven 1 (Djorkaeff 2) 45; Gaven 2 (Guevara 1, Magee 1) 62	Zach Wells, Chris Leitch, Jeff Agoos, Tim Regan, Tim Ward, Eddie Gaven, Michael Bradley, Mark Lisi, Amado Guevara, Mike Magee, Youri Djorkaeff.
