									
									
	P-F	2006-11-12	N	New England	1-1	D		Ching 3 (Mullan 3) 114	Pat Onstad, Craig Waibel, Ryan Cochrane (Kelly Gray 102), Eddie Robinson, Wade Barrett, Brian Mullan, Dwayne De Rosario, Adrian Serioux (Stuart Holden 114), Brad Davis, Brian Ching, Paul Dalglish (Alejandro Moreno 81)
	CC-QF	2007-02-21	A	Puntarenas	0-1	L			Pat Onstad (Zach Wells 23), Eddie Robinson, Ryan Cochrane, Paul Dalglish (Kelly Gray 68), Brian Mullan, Brad Davis (Chris Wondolowski 51), Ricardo Clark, Dwayne De Rosario, Alejandro Moreno, Craig Waibel, Wade Barrett.
	CC-QF	2007-03-01	H	Puntarenas	2-0	W		Dalglish 27; Gray 74	Zach Wells, Alejandro Moreno (Brian Ching 71), Craig Waibel, Wade Barrett, Ryan Cochrane, Kelly Gray, Paul Dalglish (Chris Wondolowski 85), Brian Mullan, Brad Davis, Ricardo Clark, Dwayne De Rosario (Kevin Goldthwaite 73)
	CC-SF	2007-03-15	H	Pachuca	2-0	W		Ching 57; Wondolowski 84	Zach Wells, Eddie Robinson, Craig Waibel, Wade Barrett, Kelly Gray, Brian Mullan, Ricardo Clark, Alejandro Moreno, Brad Davis, Brian Ching (Chris Wondolowski 82), Paul Dalglish (Dwayne De Rosario 76),
	CC-SF	2007-04-05	A	Pachuca	2-5	L		Mullan 53; Ching 78	Zach Wells, Eddie Robinson, Ryan Cochrane, Kelly Gray, Brian Mullan, Brad Davis (Kevin Goldthwaite 76), Dwayne De Rosario (Paul Dalglish 107), Alejandro Moreno, Craig Waibel (Stuart Holden 56), Wade Barrett, Brian Ching.
	1	2007-04-08	H	Los Angeles	0-0	D	0-0-1		Pat Onstad, Craig Waibel, Ryan Cochrane (sent off 76), Eddie Robinson, Wade Barrett, Brian Mullan, Dwayne De Rosario, Kelly Gray, Brad Davis (Kevin Goldthwaite 87), Alejandro Moreno (Paul Dalglish 62) (Stuart Holden 78), Brian Ching.
	2	2007-04-14	H	Chivas USA	1-0	W	1-0-1	Ching 1 (Davis 1) 65	Pat Onstad, Craig Waibel, Kelly Gray, Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark (Stuart Holden 88), Dwayne De Rosario, Brad Davis, Paul Dalglish (Alejandro Moreno 80), Brian Ching.
	3	2007-04-21	A	New York	0-1	L	1-1-1		Pat Onstad, Ryan Cochrane, Kelly Gray, Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis (Richard Mulrooney 70), Paul Dalglish (Chris Wondolowski 73), Alejandro Moreno (Brian Ching 69).
	4	2007-04-29	H	Chicago	0-1	L	1-2-1		Pat Onstad, Kelly Gray, Ryan Cochrane (Paul Dalglish 79), Eddie Robinson, Wade Barrett, Brian Mullan (Stuart Holden 76), Ricardo Clark, Dwayne De Rosario, Brad Davis, Chris Wondolowski (Richard Mulrooney 64), Brian Ching.
	5	2007-05-05	A	Colorado	3-1	W	2-2-1	Ching 2 (Davis 2) 55; De Rosario 1 (Clark 1) 63; De Rosario 2 (unassisted) 68	Pat Onstad, Richard Mulrooney, Ryan Cochrane, Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis (Stuart Holden 91+), Brian Ching, Paul Dalglish (Alejandro Moreno 79),
	6	2007-05-16	A	Toronto	0-1	L	2-3-1		Pat Onstad, Richard Mulrooney, Ryan Cochrane, Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis, Joseph Ngwenya (Stuart Holden 68), Brian Ching.
	7	2007-05-19	H	New England	0-1	L	2-4-1		Pat Onstad, Richard Mulrooney, Ryan Cochrane, Eddie Robinson, Wade Barrett (Stuart Holden 69), Brian Mullan, Ricardo Clark, Dwayne De Rosario (Kelly Gray 78), Brad Davis, Joseph Ngwenya (Corey Ashe 69), Brian Ching.
	8	2007-05-26	A	DC United	1-2	L	2-5-1	De Rosario 3 (Waibel 1) 73	Pat Onstad, Richard Mulrooney, Ryan Cochrane (Craig Waibel 46), Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Brad Davis (Stuart Holden 84), Brian Ching, Joseph Ngwenya (Corey Ashe 70),
	9	2007-06-03	H	Dallas	2-1	W	3-5-1	Clark 1 (Mullan 1) 51; Ngwenya 1 (Clark 2, Ashe 1) 66	Pat Onstad (sent off 78), Ryan Cochrane, Eddie Robinson, Craig Waibel, Wade Barrett, Brian Mullan, Richard Mulrooney, Brad Davis (Corey Ashe 62), Joseph Ngwenya (Zach Wells 79), Ricardo Clark, Brian Ching (Chris Wondolowski 88).
	10	2007-06-07	H	Colorado	2-1	W	4-5-1	Ngwenya 2 (Wondolowski 1, Mullan 2) 3; Holden 1 (Gray 1) 63	Zach Wells, Craig Waibel, Ryan Cochrane (Patrick Ianni 84), Eddie Robinson, Wade Barrett, Brian Mullan, Kelly Gray, Richard Mulrooney, Brad Davis (Corey Ashe 73), Joseph Ngwenya, Chris Wondolowski (Stuart Holden 62).
